event_id,user_id,session_id,device_type,geo_city,event_timestamp
4d8618b7-7c6d-4639-a8d9-4aa53c672eb2,user_188,s_262,desktop,New York,2026-03-10 01:53:27.930822
bf33cba4-16aa-44d6-87f1-f981bdcac180,user_190,s_213,tablet,New York,2026-02-17 19:57:19.930822
b9e79663-3bf7-483d-8351-8004ea494ac4,user_161,s_958,desktop,London,2026-03-02 02:02:37.930822
44e36ede-c8f8-4de3-8b69-1a156575c4d1,user_100,s_305,desktop,New York,2026-02-25 09:31:04.930822
05ccb5ab-c8a1-405b-9e69-7645face127f,user_3,s_507,mobile,Berlin,2026-03-02 09:14:10.930822
7c89325a-b8cb-4124-8541-2f3bd637b8b3,user_56,s_140,desktop,Berlin,2026-03-05 08:07:01.930822
04d86955-6f15-4df6-ba1e-2b93a6fd7562,user_164,s_497,tablet,London,2026-02-24 23:50:46.930822
2cf87c1a-5097-41bf-88f3-9fe7a1f09c11,user_53,s_480,mobile,,2026-03-14 04:59:09.930822
b1d929a6-2d8c-47ce-835d-6f8a67595ab0,user_6,s_884,mobile,London,2026-03-02 07:31:17.930822
bd1772c7-b2de-45f2-a728-8d392d973385,user_181,s_331,mobile,Berlin,2026-03-03 09:47:04.930822
f1060520-4ae8-4723-aaac-c9ac809a6185,user_13,s_94,tablet,,2026-02-20 00:48:57.930822
3669397c-9b85-4354-94c8-6ab65cffb43d,user_34,s_842,tablet,London,2026-03-08 02:15:18.930822
0209f301-b052-436e-a835-0b43493dc6d4,user_41,s_304,tablet,Tokyo,2026-03-11 21:22:29.930822
34bbe647-b3ce-4bfc-bed7-64eb75121af9,user_60,s_980,mobile,New York,2026-02-23 05:24:00.930822
b0255e9d-56d1-4188-8837-5116a8a47b58,user_31,s_161,mobile,Berlin,2026-03-04 15:46:51.930822
06833464-36e7-47ce-a2b7-591ccf29ad7a,user_156,s_338,desktop,Tokyo,2026-03-12 08:11:18.930822
8b9bee13-2dfe-4da6-955d-30ed0ca62e0b,user_99,s_395,mobile,New York,2026-03-01 10:38:37.930822
5c1ba409-1220-48d2-b461-f374e298ee7c,user_7,s_669,desktop,Tokyo,2026-03-05 23:56:52.930822
1efa2124-72be-4a9c-a6e7-c315a121e8c0,user_136,s_499,desktop,,2026-02-15 12:15:54.930822
f730eaf8-2edd-4c2a-8024-6c051b8d7925,user_129,s_259,tablet,Berlin,2026-02-16 23:44:58.930822
92f8363c-4c37-4192-963a-42edf7d264fa,user_54,s_584,desktop,Tokyo,2026-03-10 12:43:26.930822
5da14a04-78e4-482a-86ea-246d84e5e909,user_185,s_900,desktop,New York,2026-02-27 09:25:02.930822
0da00d25-008f-4d85-8fc0-3167182ba007,user_136,s_425,tablet,,2026-02-27 15:30:19.930822
82e25e91-6496-48c0-a33e-b34d3b8a11f8,user_124,s_236,mobile,,2026-03-11 12:59:51.930822
31375cda-5c72-491a-b17d-14d4515f6f72,user_34,s_821,desktop,Berlin,2026-02-23 05:02:53.930822
8a50ce5f-64f7-488e-9978-0157f1896c24,user_11,s_919,mobile,New York,2026-02-19 05:18:39.930822
9e2e2e7b-d480-42f7-86ce-b345f3dc2d93,user_30,s_347,desktop,London,2026-03-06 19:19:52.930822
ecb8024f-e523-445f-8f30-f782f5b9420c,user_70,s_83,mobile,,2026-02-19 17:45:33.930822
78376424-60d6-41c5-92b3-1f6dfb5a1e94,user_34,s_500,mobile,Berlin,2026-03-11 05:34:25.930822
b58dce88-b7e5-44d7-b4ad-6efd72a0a852,user_64,s_525,tablet,Berlin,2026-03-01 22:42:35.930822
b11ea596-7a6e-4827-9406-cc55ed272c2e,user_118,s_917,mobile,Berlin,2026-03-10 08:27:44.930822
b3714392-5f74-4374-9fc8-f1687f1b3a86,user_88,s_918,tablet,Berlin,2026-03-03 08:01:43.930822
dad7e9e1-d48a-487e-9b46-0272a9f190e5,user_112,s_539,tablet,New York,2026-02-19 09:21:42.930822
5ee28c9f-26e0-4ec1-a53f-8d1910e2be6f,user_65,s_981,tablet,Berlin,2026-03-15 00:41:03.930822
56f90509-e7c9-4ecc-a930-e1edf0efa28e,user_101,s_507,tablet,London,2026-03-09 21:38:48.930822
43d14c9c-1320-4022-a32c-3b09dcd11b66,user_181,s_497,desktop,London,2026-03-06 05:13:16.930822
a4c474be-24c9-41d8-ba70-2747663808ef,user_101,s_476,desktop,Tokyo,2026-02-19 10:45:42.930822
9b1adfd8-2ba8-456e-b398-f3a0b0cac102,user_79,s_903,desktop,Tokyo,2026-03-01 05:51:18.930822
2407ffbd-bb12-4059-9ec2-9da5a25419a7,user_69,s_539,tablet,London,2026-02-13 21:32:10.930822
44b611ca-115d-46cc-8fda-9ca16b6793cc,user_142,s_933,desktop,Berlin,2026-02-14 16:40:37.930822
54c02430-7455-46f4-9394-e9923abaaf42,user_9,s_506,mobile,London,2026-02-15 14:35:09.930822
a75f537e-2ddf-4b5e-b18e-c54a29808fe9,user_99,s_544,desktop,New York,2026-03-03 05:04:10.930822
3e5f0fab-a1b6-4295-8a26-f22054d060cf,user_161,s_300,tablet,Berlin,2026-03-11 22:47:02.930822
b15104b3-8fb8-4bd2-880a-bb280efa5529,user_28,s_406,tablet,New York,2026-02-23 04:28:40.930822
3ca76eac-fa90-4b34-9f8e-bfb7a9d9c5ed,user_149,s_705,tablet,,2026-03-11 16:44:53.930822
d96ca625-691a-4752-8d6f-1e58dcf1a1a9,user_142,s_347,tablet,Berlin,2026-02-22 07:59:35.930822
1fcdebdb-1da6-464e-b796-ec8b238ede48,user_105,s_3,desktop,Tokyo,2026-02-20 18:11:39.930822
5b60bdb2-a40a-4166-bd5d-2677308e8f52,user_26,s_779,mobile,Berlin,2026-03-10 17:47:30.930822
922d962c-4ef0-4f33-b5aa-d0699378fea4,user_67,s_324,mobile,Berlin,2026-02-18 18:22:41.930822
ecbba92f-fcf0-4676-bd73-9b7055978208,user_122,s_72,tablet,Berlin,2026-02-28 01:25:31.930822
84e87625-4e9b-4837-a65e-ae022d39d85b,user_57,s_454,desktop,New York,2026-03-06 18:35:25.930822
4f447c51-3934-4235-96bd-7f93f960073a,user_22,s_852,tablet,Tokyo,2026-02-16 01:41:21.930822
2054e845-91b9-4627-aa8a-ad40589b3356,user_146,s_255,mobile,,2026-03-11 02:05:19.930822
f09ac328-a6b5-4518-84e8-17fd94d8393c,user_102,s_948,mobile,Berlin,2026-02-24 22:43:40.930822
58e7cb88-9862-4540-b918-4ab41267c6da,user_38,s_313,desktop,London,2026-02-18 20:15:41.930822
205420af-26da-43dc-aba8-c91fe0d00f04,user_61,s_322,mobile,New York,2026-03-09 01:01:20.930822
3047ceb9-be30-4bec-bd41-3de66f4109ed,user_46,s_159,mobile,London,2026-02-15 04:46:45.930822
c633e7f9-0fd5-4e4a-8a1e-e1ae8bdc830f,user_41,s_577,mobile,London,2026-02-20 14:24:53.930822
23afcf92-997c-4210-935c-f85cbfb32eef,user_170,s_706,desktop,,2026-03-09 18:28:26.930822
9883a362-cd69-4316-b566-75fb1e34ad7f,user_57,s_753,mobile,New York,2026-03-02 08:12:52.930822
9a53060c-e3e5-4436-8edb-e2c36328b545,user_191,s_707,desktop,,2026-03-14 06:23:52.930822
5c0cc7ed-e034-4688-8a3a-973ee71b024e,user_9,s_547,mobile,London,2026-03-04 04:09:17.930822
ef011eb4-0a68-487c-a016-fa10e0518569,user_118,s_866,mobile,Tokyo,2026-03-08 12:53:58.930822
37d06d00-a0c2-4122-8199-88fd11a597ed,user_139,s_440,tablet,New York,2026-02-17 04:08:41.930822
90b8d52d-d417-4042-8e22-45b9130bd9f0,user_101,s_506,mobile,Tokyo,2026-02-17 12:01:21.930822
1b4b73a0-f309-4bff-9f53-0b2f436dcf06,user_13,s_717,tablet,Berlin,2026-03-12 13:16:39.930822
f0acf50b-95b2-48fd-8922-6eb28c518e99,user_187,s_632,desktop,New York,2026-03-10 17:42:55.930822
7945c28b-3d51-43a1-ba56-e84d88de9b5c,user_49,s_268,mobile,,2026-02-17 22:55:25.930822
7fdd2168-15a4-4927-944a-6afeb1253d0f,user_171,s_780,tablet,Berlin,2026-03-06 14:14:24.930822
7633a4e3-7f26-4fb1-8758-472739444ee0,user_199,s_866,desktop,New York,2026-02-19 08:59:17.930822
8e555577-5ff6-473e-8497-0ab29462d11d,user_10,s_576,mobile,,2026-02-24 07:41:48.930822
8aadb4ca-dedd-495e-b7d4-8db671dbd48c,user_174,s_182,tablet,Berlin,2026-02-26 23:37:18.930822
914c7acf-9165-41f1-8b89-040dd7e654e0,user_96,s_493,mobile,Berlin,2026-02-27 10:38:35.930822
4028dbf3-2a6b-4190-ac34-53f080b5d40b,user_54,s_978,mobile,Tokyo,2026-02-18 10:58:45.930822
9727b2f2-f0e1-47c8-a78d-3267b92306fc,user_45,s_640,tablet,,2026-03-04 05:58:15.930822
9812d680-810a-455b-9012-aa8ae3eeff3a,user_94,s_354,tablet,Berlin,2026-02-26 04:30:24.930822
89b39e23-11ca-4e21-b17c-f48bf6239651,user_17,s_286,desktop,Berlin,2026-02-24 03:05:16.930822
bc8aeeff-1bc9-4cc9-9719-66e502b01a86,user_138,s_702,tablet,New York,2026-02-26 18:39:48.930822
d8cb8926-d439-4a1e-9e8d-df9073b4616c,user_13,s_495,tablet,New York,2026-03-13 12:19:01.930822
f412ccf4-3d76-46df-b901-dc568bb384d5,user_189,s_703,tablet,New York,2026-03-09 03:12:21.930822
6f4f0ea7-be9d-4409-a461-7bd6a95d6cb8,user_20,s_454,mobile,New York,2026-02-19 12:10:32.930822
8b9ef32f-c5f8-474b-a44a-1fb7f625a215,user_187,s_941,tablet,,2026-03-07 09:35:08.930822
b485588c-ecbb-43da-8778-efac236904fc,user_166,s_956,desktop,Berlin,2026-03-10 03:01:08.930822
4378e537-18cb-4b6a-870f-feb73119986e,user_16,s_100,mobile,New York,2026-03-12 19:09:17.930822
3e5a3bab-a68e-4004-885c-6a5828c44cd8,user_109,s_546,desktop,London,2026-02-24 12:28:04.930822
f7c1909d-1100-4270-bb5b-e517f479badf,user_122,s_461,mobile,New York,2026-02-27 00:45:32.930822
e6f78d7f-6c93-4d16-98c1-c12a0df84b78,user_9,s_33,desktop,,2026-02-22 03:56:07.930822
bbc30633-6fa3-41e4-b007-7145f9ac59f6,user_148,s_467,desktop,,2026-03-10 23:31:14.930822
59834a83-9080-47d3-adb2-72fefce9f715,user_189,s_231,mobile,New York,2026-02-26 02:43:17.930822
97fca8ad-d2a1-4a3c-a33c-9f0b98556b1f,user_148,s_471,desktop,,2026-03-04 07:29:04.930822
6c80062b-1605-4208-a2fa-927a93b594f4,user_200,s_31,tablet,Tokyo,2026-02-24 20:20:59.930822
42f30999-2de5-470e-b339-11f1cf627337,user_183,s_307,mobile,London,2026-03-10 09:29:02.930822
beb865b7-93c4-470b-a760-029508ef725d,user_7,s_65,desktop,,2026-02-27 17:33:50.930822
648099ee-6d7f-4102-9caa-cc12e9d2640b,user_134,s_425,mobile,Berlin,2026-03-08 16:25:08.930822
2df4cef0-4246-48ed-9d1c-3b05b40096f0,user_50,s_2,mobile,Tokyo,2026-03-09 19:27:00.930822
6b2fbcd8-d5a5-4920-99da-7762b08bf489,user_158,s_990,desktop,New York,2026-03-14 09:16:20.930822
606e4757-f82a-4c32-8f8b-cdccbe761e9f,user_136,s_786,desktop,New York,2026-03-12 20:54:47.930822
994c143d-f07b-4b6b-953c-d4ceca0ef4c7,user_197,s_692,tablet,Berlin,2026-02-17 21:07:55.930822
9894612d-b230-4795-98ef-6ba80c7060d2,user_21,s_806,desktop,Berlin,2026-03-10 04:52:01.930822
dce43889-5a2e-40cf-9b7a-3893b5e9479d,user_124,s_404,tablet,,2026-03-03 03:15:02.930822
76e99f9e-f224-46c2-be0e-e06d994beb02,user_168,s_39,mobile,Berlin,2026-02-18 13:39:57.930822
1acb8024-8d6c-4e52-9da0-d1456b2db719,user_122,s_712,mobile,New York,2026-02-24 14:27:43.930822
f97c1635-f837-492d-963e-c6192401aec1,user_84,s_814,tablet,Tokyo,2026-02-20 01:44:02.930822
828473d7-a3b1-4797-99a3-4238bede643d,user_64,s_263,mobile,Tokyo,2026-02-22 16:48:13.930822
78298f93-0d9c-4782-a22f-4b341d8c0271,user_11,s_141,desktop,New York,2026-03-01 20:28:55.930822
f93b22ff-c0fa-48d4-a90d-4bc8b8b608f5,user_169,s_211,tablet,New York,2026-03-13 03:17:00.930822
d7885a5f-7641-4c64-aa7d-a67393856215,user_181,s_612,mobile,,2026-02-28 02:24:11.930822
f727f2ee-ba8a-41f4-ad68-4e8b1814bca0,user_40,s_307,mobile,Berlin,2026-02-28 15:37:29.930822
2fac95a7-dcb2-4eb1-a613-5e7280876286,user_44,s_12,tablet,Tokyo,2026-03-06 19:46:31.930822
3420840d-8fd8-4947-aa2a-3d9e380dfbd4,user_10,s_638,tablet,Berlin,2026-02-25 13:56:29.930822
0f77042b-5978-4fe1-af4e-e503d2292ec7,user_160,s_841,desktop,,2026-02-14 08:17:14.930822
25cfea10-75a8-425e-babc-7df125e433d5,user_136,s_527,tablet,London,2026-02-28 08:17:56.930822
b4613083-8671-451c-8d8f-7d8368117768,user_68,s_953,mobile,London,2026-02-21 20:16:39.930822
0b5e5702-0f12-4963-9f40-ce758dfbda3d,user_136,s_676,desktop,,2026-02-13 18:26:23.930822
9e803790-725e-4202-b6d4-d0ddb9ac5979,user_176,s_349,mobile,,2026-02-28 10:44:11.930822
b4f71ec9-9955-4170-94c7-183df82a3515,user_22,s_774,mobile,,2026-03-10 13:16:11.930822
443f4632-67b3-4785-8224-2bf02a9a4934,user_189,s_325,desktop,,2026-02-22 06:56:15.930822
aefabd16-4b26-48e4-9c2f-f6bf85d2bd79,user_106,s_475,mobile,,2026-03-14 15:12:41.930822
d6406074-697c-4497-83a6-44cf01549d29,user_57,s_838,desktop,,2026-02-26 20:51:32.930822
c28aac11-4778-4d00-adb2-35e2a1038496,user_193,s_278,desktop,Tokyo,2026-02-26 13:36:08.930822
e7f2eda2-63a1-464b-9b55-f4f7df15a7d1,user_139,s_443,tablet,,2026-03-08 20:21:11.930822
80a8773f-a77d-4aae-a858-bff24de62ea1,user_188,s_452,tablet,Tokyo,2026-03-01 19:53:08.930822
0f46839f-e364-477d-8bfd-1d76c744438f,user_196,s_332,mobile,,2026-02-22 14:31:57.930822
5206ceb3-a3f6-41c9-bfc5-6b06186ade74,user_77,s_875,desktop,London,2026-03-03 00:58:56.930822
ccec426d-5e05-4c04-9ecf-da6b19daed4f,user_39,s_629,tablet,Tokyo,2026-03-03 19:02:14.930822
13c6fb96-41f4-4c59-9b5c-62ff7e6d775c,user_111,s_67,desktop,New York,2026-03-11 09:48:52.930822
13043fe5-1da4-46e1-b7df-3d025235d360,user_57,s_567,tablet,Tokyo,2026-02-18 21:27:08.930822
6bec5421-cb37-48ca-bee6-c1e8ca7cfe54,user_75,s_251,desktop,Tokyo,2026-02-28 00:41:21.930822
a8309c2a-2124-40ae-af4e-7ddbabe7f824,user_151,s_107,mobile,Tokyo,2026-02-18 13:04:32.930822
5e8cf3f9-e6fb-439a-a80d-ddbf6c0f305b,user_63,s_153,desktop,Berlin,2026-02-14 17:47:55.930822
8fc685d0-b27b-455d-80b4-c8583a538b58,user_128,s_987,mobile,Berlin,2026-02-26 12:36:47.930822
09da4afd-a8a5-4eff-b2d7-7910ff4f9af9,user_124,s_662,desktop,New York,2026-03-03 15:23:24.930822
21c3951d-fb12-442f-961b-159d58f760fd,user_184,s_203,mobile,Berlin,2026-02-22 09:13:23.930822
0c4254c9-f565-4f0a-aed7-87859334a9fe,user_160,s_520,mobile,,2026-03-06 08:47:48.930822
1aaf4f50-43a1-4431-89d1-d0bee092cf4e,user_114,s_665,desktop,Tokyo,2026-02-17 13:34:43.930822
45b3732a-76c7-4916-9678-a9eb88642518,user_135,s_471,tablet,,2026-02-27 08:13:13.930822
3ede4a86-ec84-4697-8574-ab1e50219da5,user_168,s_878,tablet,Berlin,2026-02-23 06:50:15.930822
045af94f-704e-4600-be9b-4fd9311c45ab,user_164,s_582,mobile,London,2026-03-12 14:38:31.930822
23e7ba32-7590-42d6-99a8-d4defd5b3f27,user_157,s_65,mobile,Berlin,2026-02-27 12:55:38.930822
f63b4e40-5840-4cf7-ad1c-b03bd2910b98,user_125,s_585,mobile,Berlin,2026-02-20 23:48:05.930822
f3c33cae-c763-4c63-943a-f5fcb374a07a,user_132,s_806,tablet,,2026-03-05 11:18:28.930822
7cf72bd5-ae62-4ea2-913c-de4cbf6299cc,user_34,s_809,desktop,,2026-02-25 13:42:28.930822
fdfc00a8-8e88-4e89-ba54-c7b9636b69fc,user_11,s_825,tablet,New York,2026-03-08 19:54:56.930822
5d2f503d-78fa-4f24-aeec-55499c9020f2,user_144,s_312,desktop,Berlin,2026-02-16 04:14:11.930822
8414d234-338c-4b81-b996-ee2159c64ef4,user_111,s_892,tablet,,2026-02-28 08:01:36.930822
eac235c8-1d01-4b42-bbc3-44150dbb5e03,user_27,s_960,desktop,,2026-03-07 20:22:54.930822
26382318-9752-435b-a798-564584fc9ef4,user_6,s_642,tablet,London,2026-02-28 14:23:02.930822
aba083b5-e6b1-4186-a253-e347aa32ef4d,user_153,s_311,mobile,New York,2026-03-11 03:42:27.930822
6036f0b7-89fa-46e2-99a4-1c987ecf9ac8,user_40,s_839,mobile,New York,2026-02-13 12:50:21.930822
11693978-370e-4c06-9fec-b65c69c31fcf,user_142,s_930,tablet,Berlin,2026-03-15 00:25:15.930822
d81a86f7-8055-4809-ad48-65de9d45ac2a,user_8,s_100,mobile,,2026-03-14 20:48:07.930822
6b22c939-0b34-4d7c-b8b7-c3f96c960b86,user_182,s_807,desktop,London,2026-02-14 16:34:15.930822
d3f2c55d-9022-44f0-9557-e5155564f212,user_44,s_588,desktop,London,2026-03-12 01:56:30.930822
da239d96-cb7c-4de0-906d-00b98205c2fd,user_27,s_984,desktop,New York,2026-03-09 17:58:18.930822
82d5a65d-23f5-4423-b4fc-f0e0289f16b8,user_90,s_408,tablet,Berlin,2026-02-26 00:56:13.930822
a89aa12c-79c7-4a42-9776-0c85a17b9ee5,user_153,s_686,tablet,New York,2026-03-04 22:48:10.930822
abe7f4dd-3ea8-4066-9c83-06034d46366d,user_5,s_781,desktop,New York,2026-03-04 19:37:04.930822
23a2784f-bf87-4f3f-8c12-8687e2fdee28,user_130,s_671,desktop,Berlin,2026-02-18 15:12:03.930822
6fa67dcd-3a40-4d39-9b1d-f0cd0af7a3a8,user_122,s_370,tablet,,2026-02-21 11:20:48.930822
baad0eb0-e8ce-412a-9a53-dc11d941ddaf,user_131,s_841,desktop,London,2026-02-27 20:06:32.930822
48d1c1cf-5cb7-4834-adb2-f289c850b09c,user_99,s_672,mobile,,2026-02-20 06:56:28.930822
26047339-4d4e-4415-b3e1-68b7384c98af,user_109,s_197,desktop,London,2026-02-13 15:25:57.930822
8126d0de-8141-4fea-9f4f-d2ea9faf00f8,user_156,s_956,desktop,,2026-03-13 15:57:48.930822
fa4e07a8-b003-4801-8193-24dff1f894c6,user_88,s_557,tablet,Tokyo,2026-02-24 04:11:49.930822
2b55b790-5dfe-4cd0-a960-d9341c0beb85,user_149,s_758,tablet,New York,2026-03-02 09:35:15.930822
650688b7-be4a-4dcf-a760-3bf18c74ecff,user_50,s_364,mobile,,2026-03-10 09:24:30.930822
c221e84b-1686-41e3-981b-687ce8ec29b0,user_64,s_403,desktop,,2026-02-15 18:00:09.930822
6acc9524-13c7-4e5d-8c3c-df038d709169,user_28,s_777,desktop,Berlin,2026-03-13 20:04:30.930822
c9bca807-feea-4f80-bb16-593962e8aab6,user_59,s_873,mobile,Tokyo,2026-03-08 15:35:53.930822
7d7729bc-131b-45de-9960-63e55f6b0083,user_52,s_474,desktop,New York,2026-02-22 22:33:54.930822
2379ba6b-976a-436f-9e32-1eaa1f71dbbc,user_64,s_6,desktop,London,2026-03-04 05:46:16.930822
ad55ad99-3037-40cc-af80-52e0bc42fdd3,user_53,s_576,desktop,Tokyo,2026-02-27 22:11:39.930822
267456c1-00b9-4df5-bbc2-82d316cb44e1,user_108,s_247,mobile,Berlin,2026-03-12 12:58:22.930822
8468ab11-3432-4eec-8945-a14cff1d4ea7,user_36,s_507,tablet,London,2026-02-14 18:19:41.930822
39826f35-46ce-4cc6-8d36-652c8b9f8134,user_181,s_759,tablet,New York,2026-03-04 02:36:13.930822
49045fae-6db1-40d6-bab1-5fe0be46db1e,user_110,s_13,mobile,Tokyo,2026-02-21 18:14:08.930822
cc870607-df91-4deb-bad4-f5cf64450569,user_82,s_22,desktop,New York,2026-02-24 13:41:52.930822
127ea43e-7001-469d-a805-238c7af59979,user_19,s_551,mobile,,2026-03-13 13:47:05.930822
600119b9-0669-42a9-94e3-b24a7d9d5378,user_72,s_680,tablet,Tokyo,2026-03-07 18:38:17.930822
e92d2388-c476-4ef2-83e4-0eaf3af369d5,user_51,s_760,desktop,Berlin,2026-03-12 21:30:44.930822
ebde81fa-dfd1-48e4-bf1e-1f19db0df496,user_82,s_769,tablet,,2026-02-14 23:34:18.930822
74794a11-4291-4f76-8c98-13be0b2a45c3,user_29,s_682,tablet,New York,2026-02-28 05:27:30.930822
1763ad78-ae2f-488e-8edf-34239252b1bb,user_156,s_658,tablet,Tokyo,2026-02-14 20:14:33.930822
bd8ac91a-ccb9-4790-9e8c-20c22b675ab5,user_52,s_512,mobile,New York,2026-03-04 15:00:04.930822
0f95d5ef-bad3-43d8-97c5-f3b562e8a95d,user_5,s_957,desktop,Tokyo,2026-03-15 08:27:24.930822
b43969e7-e0fd-48ef-acf1-26c5b760cb07,user_16,s_199,desktop,New York,2026-02-28 23:22:44.930822
da1739ca-6308-4fe0-9158-de690c2dc82b,user_7,s_976,tablet,Berlin,2026-02-18 04:11:16.930822
94f60855-8e6a-4426-9a55-d3a1efc70c55,user_76,s_5,desktop,,2026-02-27 07:17:19.930822
a97e71f1-ad9e-4e53-98e2-58cc28130202,user_17,s_803,desktop,London,2026-03-04 21:08:12.930822
c2219e60-16a2-41e6-89ee-bc358bd36d2d,user_167,s_257,tablet,London,2026-02-15 14:44:17.930822
c6c5d12d-a827-4667-88a3-b1ef89d39fad,user_74,s_172,desktop,Berlin,2026-02-28 03:02:45.930822
f727c157-6e7f-40d1-9b59-53d0465ef463,user_98,s_176,mobile,Tokyo,2026-02-17 20:41:48.930822
cd1e99df-88cc-458f-a301-0ee33df0f447,user_91,s_1,desktop,New York,2026-03-05 01:32:39.930822
6cf87d12-fcd5-4fdb-9d5a-c5e258defe3d,user_186,s_260,mobile,,2026-03-05 10:33:25.930822
02d6d654-3b9b-4220-9dbf-730948873629,user_69,s_828,tablet,Berlin,2026-02-23 08:21:23.930822
9f110259-60ea-4be8-8e35-576ac46d3fed,user_64,s_825,desktop,Tokyo,2026-03-04 09:31:59.930822
62be64ba-17d0-4ab8-a332-835eab2c01af,user_46,s_51,mobile,Berlin,2026-03-09 20:54:41.930822
dc507cf4-748b-43fc-80c5-1a6891da8163,user_77,s_697,mobile,,2026-02-22 00:24:46.930822
9a7e3101-f32b-4329-8417-1098cc6f3f3a,user_107,s_388,tablet,,2026-02-26 10:55:04.930822
904127ce-f1d6-42e1-82a7-239d89c77fbc,user_163,s_385,desktop,New York,2026-03-08 14:09:15.930822
d1efa9b2-d794-4fbb-997e-28bb34bc26bb,user_23,s_994,tablet,Berlin,2026-02-25 17:36:49.930822
8dba3e3e-d131-4ec1-b49c-cdeeffc3459e,user_89,s_409,desktop,Berlin,2026-03-05 03:43:54.930822
e3a0fe0f-ec1e-430e-9880-488bf4ca2b47,user_40,s_23,tablet,Tokyo,2026-02-28 06:02:10.930822
e17ca89d-3085-41ee-baf9-babe7e1f80a4,user_71,s_868,mobile,London,2026-03-09 13:59:50.930822
f2a407c3-085d-4557-9df6-df9663627b26,user_160,s_516,mobile,Tokyo,2026-02-23 22:46:32.930822
378b7fbc-0da5-4e4a-a29b-4671c736cd11,user_132,s_255,desktop,Tokyo,2026-02-28 05:54:26.930822
515ec01f-9051-4189-977c-d47b1be0a079,user_189,s_510,mobile,New York,2026-02-22 04:07:36.930822
778cae96-275c-417a-98d0-91c969880a78,user_179,s_684,mobile,Tokyo,2026-02-19 00:32:02.930822
4a102695-cb5d-4bbd-8e4f-fac6e13d8f48,user_133,s_79,desktop,Berlin,2026-02-27 18:07:55.930822
eedd6013-056a-4e96-99a6-e5d0d01b9305,user_29,s_124,tablet,New York,2026-03-12 05:42:49.930822
5cbe95a4-7dbd-4da4-828c-659650854257,user_135,s_890,desktop,Tokyo,2026-02-16 09:05:23.930822
51026122-482c-4acf-a1ef-a4ce27095093,user_35,s_771,tablet,New York,2026-02-24 16:04:57.930822
893417c6-076b-4bec-b99f-cb53c649978b,user_133,s_405,desktop,,2026-03-08 22:03:34.930822
9b889073-2a6a-4870-92bb-cb4b89a37401,user_171,s_857,desktop,New York,2026-02-16 15:24:11.930822
156ea26e-9f8e-4899-83e4-29f3060401fe,user_142,s_171,tablet,,2026-02-18 14:40:39.930822
de684c12-c835-408a-8ce5-997b008f6539,user_158,s_676,desktop,,2026-02-22 12:15:29.930822
a1dcb691-4df5-43b5-b2f7-d05759ac8566,user_139,s_252,desktop,Berlin,2026-03-03 06:04:53.930822
6a92b5d6-2a90-4bea-8bb0-1b6f45692d5b,user_173,s_52,mobile,Tokyo,2026-02-18 16:14:07.930822
8a43530a-e2bb-4136-8b46-069867d50176,user_191,s_762,tablet,London,2026-02-14 16:49:04.930822
97170324-3664-4c8b-9ae8-43d475870c0e,user_40,s_757,desktop,Tokyo,2026-02-25 09:24:41.930822
cc1a2cd1-b3db-4ace-8cd3-3b0bd07da348,user_162,s_446,mobile,New York,2026-02-19 15:56:38.930822
64e5e7e3-bb74-425e-91ba-ccdfd805d64a,user_161,s_658,desktop,London,2026-03-12 05:13:32.930822
a7fe8bac-916e-45fa-bb3b-b52ea938cfc8,user_127,s_459,tablet,New York,2026-02-23 13:51:44.930822
670b2918-f084-4b31-9547-15095d4a756c,user_18,s_910,tablet,London,2026-03-03 13:42:59.930822
2828042f-fc49-4f60-8ecb-94d34d79a854,user_2,s_8,tablet,New York,2026-03-01 23:13:02.930822
5e1d1eeb-b07b-4671-948a-93b024c84540,user_170,s_339,desktop,London,2026-03-03 06:00:05.930822
edd2b04d-0ca2-406e-86ec-3275566bf30f,user_137,s_5,tablet,,2026-02-23 05:51:53.930822
9d1f392d-4322-4c28-ba03-af3fffe8a43e,user_11,s_963,tablet,New York,2026-02-19 11:05:22.930822
f4fcff6d-b569-427f-976d-7d966c2b9a2f,user_126,s_921,tablet,Tokyo,2026-02-23 13:18:50.930822
6b2405b6-8c37-4a14-947d-40caf871e11d,user_12,s_212,tablet,Tokyo,2026-02-18 07:35:47.930822
c357ea90-8645-4f7a-8e2d-e60777249d76,user_134,s_939,tablet,,2026-03-07 04:15:50.930822
75767108-a147-46cf-b0e3-ac579ed3607b,user_60,s_53,tablet,Berlin,2026-03-05 07:54:01.930822
c956f4a3-aa08-497d-8333-b52d67969432,user_125,s_326,tablet,Tokyo,2026-03-12 03:13:23.930822
8e55a929-985e-4701-8378-5c3c449afa7a,user_56,s_87,mobile,Berlin,2026-02-16 21:31:52.930822
d2c3bdfa-3b6e-4a33-bfd2-9a92db5f1ab8,user_78,s_601,desktop,Tokyo,2026-02-19 11:54:09.930822
649a1c10-e8a3-4c9a-841f-9b0569bc6706,user_89,s_164,tablet,London,2026-03-06 00:20:20.930822
96c27d6a-eb38-442e-a1f3-2be4b1265be2,user_159,s_610,mobile,,2026-03-05 21:51:12.930822
b46cfb96-70f9-47aa-be18-2eb5df3ea5a9,user_105,s_616,mobile,Berlin,2026-02-24 07:45:11.930822
71faa646-aba7-4a90-9502-fffd6e955820,user_72,s_461,desktop,New York,2026-02-24 10:09:18.930822
